,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
32074,Uttar Pradesh,PRATAPGARH,2013,Kharif     ,Maize,538.0,582.0
32075,Uttar Pradesh,PRATAPGARH,2013,Kharif     ,Rice,99245.0,237791.0
32076,Uttar Pradesh,PRATAPGARH,2013,Rabi       ,Maize,3.0,11.0
32077,Uttar Pradesh,PRATAPGARH,2013,Summer     ,Maize,22.0,40.0
32078,Uttar Pradesh,PRATAPGARH,2014,Kharif     ,Maize,572.0,1017.0
32079,Uttar Pradesh,PRATAPGARH,2014,Kharif     ,Rice,104143.0,235676.0
32080,Uttar Pradesh,PRATAPGARH,2014,Summer     ,Maize,35.0,62.0
32081,Uttar Pradesh,RAE BARELI,1997,Kharif     ,Maize,146.0,137.0
32082,Uttar Pradesh,RAE BARELI,1997,Kharif     ,Rice,139896.0,240099.0
32083,Uttar Pradesh,RAE BARELI,1997,Summer     ,Maize,1.0,2.0
32084,Uttar Pradesh,RAE BARELI,1997,Summer     ,Rice,1.0,2.0
32085,Uttar Pradesh,RAE BARELI,1998,Kharif     ,Maize,160.0,48.0
32086,Uttar Pradesh,RAE BARELI,1998,Kharif     ,Rice,140703.0,240025.0
32087,Uttar Pradesh,RAE BARELI,1998,Summer     ,Rice,1.0,2.0
32088,Uttar Pradesh,RAE BARELI,1999,Kharif     ,Maize,132.0,127.0
32089,Uttar Pradesh,RAE BARELI,1999,Kharif     ,Rice,136174.0,252465.0
32090,Uttar Pradesh,RAE BARELI,1999,Rabi       ,Maize,2.0,3.0
32091,Uttar Pradesh,RAE BARELI,2000,Kharif     ,Maize,130.0,105.0
32092,Uttar Pradesh,RAE BARELI,2000,Kharif     ,Rice,136455.0,209971.0
32093,Uttar Pradesh,RAE BARELI,2001,Kharif     ,Maize,128.0,206.0
32094,Uttar Pradesh,RAE BARELI,2001,Kharif     ,Rice,142774.0,299278.0
32095,Uttar Pradesh,RAE BARELI,2001,Rabi       ,Maize,17.0,28.0
32096,Uttar Pradesh,RAE BARELI,2002,Kharif     ,Maize,197.0,205.0
32097,Uttar Pradesh,RAE BARELI,2002,Kharif     ,Rice,114773.0,223545.0
32098,Uttar Pradesh,RAE BARELI,2002,Rabi       ,Maize,4.0,4.0
32099,Uttar Pradesh,RAE BARELI,2002,Summer     ,Rice,3.0,6.0
32100,Uttar Pradesh,RAE BARELI,2003,Kharif     ,Maize,187.0,256.0
32101,Uttar Pradesh,RAE BARELI,2003,Kharif     ,Rice,137691.0,274443.0
32102,Uttar Pradesh,RAE BARELI,2003,Rabi       ,Maize,2.0,3.0
32103,Uttar Pradesh,RAE BARELI,2003,Summer     ,Maize,45.0,61.0
32104,Uttar Pradesh,RAE BARELI,2003,Summer     ,Rice,1.0,2.0
32105,Uttar Pradesh,RAE BARELI,2004,Kharif     ,Maize,153.0,216.0
32106,Uttar Pradesh,RAE BARELI,2004,Kharif     ,Rice,136369.0,279701.0
32107,Uttar Pradesh,RAE BARELI,2004,Rabi       ,Maize,37.0,171.0
32108,Uttar Pradesh,RAE BARELI,2004,Whole Year ,Banana,1.0,36.0
32109,Uttar Pradesh,RAE BARELI,2005,Kharif     ,Maize,181.0,159.0
32110,Uttar Pradesh,RAE BARELI,2005,Kharif     ,Rice,136732.0,281121.0
32111,Uttar Pradesh,RAE BARELI,2005,Whole Year ,Banana,1.0,38.0
32112,Uttar Pradesh,RAE BARELI,2006,Kharif     ,Maize,200.0,255.0
32113,Uttar Pradesh,RAE BARELI,2006,Kharif     ,Rice,136669.0,248738.0
32114,Uttar Pradesh,RAE BARELI,2006,Rabi       ,Maize,37.0,116.0
32115,Uttar Pradesh,RAE BARELI,2006,Summer     ,Maize,1.0,1.0
32116,Uttar Pradesh,RAE BARELI,2007,Kharif     ,Maize,119.0,104.0
32117,Uttar Pradesh,RAE BARELI,2007,Kharif     ,Rice,135591.0,287182.0
32118,Uttar Pradesh,RAE BARELI,2007,Rabi       ,Maize,1.0,3.0
32119,Uttar Pradesh,RAE BARELI,2007,Summer     ,Maize,1.0,1.0
32120,Uttar Pradesh,RAE BARELI,2007,Summer     ,Rice,4.0,8.0
32121,Uttar Pradesh,RAE BARELI,2008,Kharif     ,Maize,11.0,13.0
32122,Uttar Pradesh,RAE BARELI,2008,Kharif     ,Rice,142503.0,318922.0
32123,Uttar Pradesh,RAE BARELI,2008,Rabi       ,Maize,2.0,5.0
32124,Uttar Pradesh,RAE BARELI,2008,Summer     ,Banana,1.0,38.0
32125,Uttar Pradesh,RAE BARELI,2008,Summer     ,Maize,2.0,3.0
32126,Uttar Pradesh,RAE BARELI,2009,Kharif     ,Maize,80.0,96.0
32127,Uttar Pradesh,RAE BARELI,2009,Kharif     ,Rice,123177.0,269388.0
32128,Uttar Pradesh,RAE BARELI,2009,Summer     ,Banana,9.0,370.0
32129,Uttar Pradesh,RAE BARELI,2009,Summer     ,Maize,1.0,2.0
32130,Uttar Pradesh,RAE BARELI,2010,Kharif     ,Maize,46.0,50.0
32131,Uttar Pradesh,RAE BARELI,2010,Kharif     ,Rice,80776.0,172941.0
32132,Uttar Pradesh,RAE BARELI,2010,Rabi       ,Maize,1.0,3.0
32133,Uttar Pradesh,RAE BARELI,2010,Summer     ,Maize,1.0,1.0
32134,Uttar Pradesh,RAE BARELI,2010,Summer     ,Rice,2.0,4.0
32135,Uttar Pradesh,RAE BARELI,2011,Kharif     ,Maize,63.0,69.0
32136,Uttar Pradesh,RAE BARELI,2011,Kharif     ,Rice,83159.0,188438.0
32137,Uttar Pradesh,RAE BARELI,2011,Rabi       ,Maize,13.0,31.0
32138,Uttar Pradesh,RAE BARELI,2011,Summer     ,Banana,23.0,1005.0
32139,Uttar Pradesh,RAE BARELI,2011,Summer     ,Maize,1.0,2.0
32140,Uttar Pradesh,RAE BARELI,2011,Summer     ,Rice,1.0,2.0
32141,Uttar Pradesh,RAE BARELI,2012,Kharif     ,Maize,51.0,74.0
32142,Uttar Pradesh,RAE BARELI,2012,Kharif     ,Rice,84448.0,204618.0
32143,Uttar Pradesh,RAE BARELI,2012,Summer     ,Banana,12.0,536.0
32144,Uttar Pradesh,RAE BARELI,2012,Summer     ,Maize,1.0,2.0
32145,Uttar Pradesh,RAE BARELI,2013,Kharif     ,Maize,36.0,61.0
32146,Uttar Pradesh,RAE BARELI,2013,Kharif     ,Rice,89513.0,219665.0
32147,Uttar Pradesh,RAE BARELI,2013,Rabi       ,Maize,1.0,4.0
32148,Uttar Pradesh,RAE BARELI,2014,Kharif     ,Maize,21.0,30.0
32149,Uttar Pradesh,RAE BARELI,2014,Kharif     ,Rice,104251.0,246449.0
32150,Uttar Pradesh,RAE BARELI,2014,Rabi       ,Maize,139.0,333.0
32151,Uttar Pradesh,RAMPUR,1997,Kharif     ,Maize,374.0,656.0
32152,Uttar Pradesh,RAMPUR,1997,Kharif     ,Rice,129699.0,328252.0
32153,Uttar Pradesh,RAMPUR,1997,Summer     ,Maize,48.0,76.0
32154,Uttar Pradesh,RAMPUR,1997,Summer     ,Rice,368.0,931.0
32155,Uttar Pradesh,RAMPUR,1998,Kharif     ,Maize,324.0,360.0
32156,Uttar Pradesh,RAMPUR,1998,Kharif     ,Rice,133421.0,245914.0
32157,Uttar Pradesh,RAMPUR,1998,Summer     ,Maize,27.0,27.0
32158,Uttar Pradesh,RAMPUR,1998,Summer     ,Rice,140.0,258.0
32159,Uttar Pradesh,RAMPUR,1999,Kharif     ,Maize,329.0,504.0
32160,Uttar Pradesh,RAMPUR,1999,Kharif     ,Rice,133293.0,306205.0
32161,Uttar Pradesh,RAMPUR,1999,Rabi       ,Maize,15.0,22.0
32162,Uttar Pradesh,RAMPUR,1999,Summer     ,Rice,235.0,540.0
32163,Uttar Pradesh,RAMPUR,2000,Kharif     ,Maize,189.0,248.0
32164,Uttar Pradesh,RAMPUR,2000,Kharif     ,Rice,136636.0,307990.0
32165,Uttar Pradesh,RAMPUR,2000,Rabi       ,Maize,26.0,42.0
32166,Uttar Pradesh,RAMPUR,2000,Summer     ,Rice,186.0,419.0
32167,Uttar Pradesh,RAMPUR,2001,Kharif     ,Maize,255.0,384.0
32168,Uttar Pradesh,RAMPUR,2001,Kharif     ,Rice,138520.0,332478.0
32169,Uttar Pradesh,RAMPUR,2001,Rabi       ,Maize,51.0,83.0
32170,Uttar Pradesh,RAMPUR,2001,Summer     ,Rice,432.0,1037.0
32171,Uttar Pradesh,RAMPUR,2002,Kharif     ,Maize,223.0,247.0
32172,Uttar Pradesh,RAMPUR,2002,Kharif     ,Rice,133921.0,301776.0
32173,Uttar Pradesh,RAMPUR,2002,Rabi       ,Maize,87.0,96.0
32174,Uttar Pradesh,RAMPUR,2002,Summer     ,Rice,676.0,1523.0
32175,Uttar Pradesh,RAMPUR,2003,Kharif     ,Maize,120.0,11.0
32176,Uttar Pradesh,RAMPUR,2003,Kharif     ,Rice,137198.0,290515.0
32177,Uttar Pradesh,RAMPUR,2003,Summer     ,Maize,40.0,55.0
32178,Uttar Pradesh,RAMPUR,2003,Summer     ,Rice,1334.0,2824.0
32179,Uttar Pradesh,RAMPUR,2004,Kharif     ,Maize,99.0,117.0
32180,Uttar Pradesh,RAMPUR,2004,Kharif     ,Rice,144038.0,319405.0
32181,Uttar Pradesh,RAMPUR,2004,Whole Year ,Banana,1.0,36.0
32182,Uttar Pradesh,RAMPUR,2005,Kharif     ,Maize,225.0,239.0
32183,Uttar Pradesh,RAMPUR,2005,Kharif     ,Rice,129443.0,257333.0
32184,Uttar Pradesh,RAMPUR,2006,Kharif     ,Maize,57.0,55.0
32185,Uttar Pradesh,RAMPUR,2006,Kharif     ,Rice,144038.0,303776.0
32186,Uttar Pradesh,RAMPUR,2006,Summer     ,Maize,47.0,62.0
32187,Uttar Pradesh,RAMPUR,2006,Summer     ,Rice,1530.0,3227.0
32188,Uttar Pradesh,RAMPUR,2007,Kharif     ,Maize,174.0,231.0
32189,Uttar Pradesh,RAMPUR,2007,Kharif     ,Rice,134046.0,301335.0
32190,Uttar Pradesh,RAMPUR,2007,Summer     ,Maize,26.0,38.0
32191,Uttar Pradesh,RAMPUR,2007,Summer     ,Rice,1507.0,3388.0
32192,Uttar Pradesh,RAMPUR,2008,Kharif     ,Maize,134.0,175.0
32193,Uttar Pradesh,RAMPUR,2008,Kharif     ,Rice,139590.0,274294.0
32194,Uttar Pradesh,RAMPUR,2008,Summer     ,Maize,38.0,57.0
32195,Uttar Pradesh,RAMPUR,2008,Summer     ,Rice,3816.0,7498.0
32196,Uttar Pradesh,RAMPUR,2009,Kharif     ,Maize,485.0,724.0
32197,Uttar Pradesh,RAMPUR,2009,Kharif     ,Rice,116154.0,260766.0
32198,Uttar Pradesh,RAMPUR,2009,Summer     ,Maize,74.0,108.0
32199,Uttar Pradesh,RAMPUR,2009,Summer     ,Rice,4084.0,9169.0
32200,Uttar Pradesh,RAMPUR,2010,Kharif     ,Maize,187.0,216.0
32201,Uttar Pradesh,RAMPUR,2010,Kharif     ,Rice,140906.0,267580.0
32202,Uttar Pradesh,RAMPUR,2010,Summer     ,Maize,14.0,20.0
32203,Uttar Pradesh,RAMPUR,2010,Summer     ,Rice,5170.0,9818.0
32204,Uttar Pradesh,RAMPUR,2011,Kharif     ,Maize,80.0,114.0
32205,Uttar Pradesh,RAMPUR,2011,Kharif     ,Rice,140595.0,306075.0
32206,Uttar Pradesh,RAMPUR,2011,Rabi       ,Maize,10.0,24.0
32207,Uttar Pradesh,RAMPUR,2011,Summer     ,Maize,36.0,59.0
32208,Uttar Pradesh,RAMPUR,2011,Summer     ,Rice,5994.0,13049.0
32209,Uttar Pradesh,RAMPUR,2012,Kharif     ,Maize,75.0,67.0
32210,Uttar Pradesh,RAMPUR,2012,Kharif     ,Rice,133026.0,302368.0
32211,Uttar Pradesh,RAMPUR,2012,Summer     ,Maize,91.0,168.0
32212,Uttar Pradesh,RAMPUR,2012,Summer     ,Rice,4516.0,10265.0
32213,Uttar Pradesh,RAMPUR,2013,Kharif     ,Maize,101.0,157.0
32214,Uttar Pradesh,RAMPUR,2013,Kharif     ,Rice,136970.0,306950.0
32215,Uttar Pradesh,RAMPUR,2013,Rabi       ,Maize,299.0,1063.0
32216,Uttar Pradesh,RAMPUR,2013,Summer     ,Maize,12.0,22.0
32217,Uttar Pradesh,RAMPUR,2013,Summer     ,Rice,6050.0,13558.0
32218,Uttar Pradesh,RAMPUR,2014,Kharif     ,Maize,45.0,85.0
32219,Uttar Pradesh,RAMPUR,2014,Kharif     ,Rice,124076.0,280412.0
32220,Uttar Pradesh,RAMPUR,2014,Rabi       ,Maize,2.0,5.0
32221,Uttar Pradesh,RAMPUR,2014,Summer     ,Maize,42.0,75.0
32222,Uttar Pradesh,RAMPUR,2014,Summer     ,Rice,8614.0,19468.0
32223,Uttar Pradesh,SAHARANPUR,1997,Kharif     ,Maize,9594.0,12587.0
32224,Uttar Pradesh,SAHARANPUR,1997,Kharif     ,Rice,74098.0,197286.0
32225,Uttar Pradesh,SAHARANPUR,1997,Summer     ,Maize,175.0,277.0
32226,Uttar Pradesh,SAHARANPUR,1998,Kharif     ,Maize,8611.0,13180.0
32227,Uttar Pradesh,SAHARANPUR,1998,Kharif     ,Rice,76479.0,185236.0
32228,Uttar Pradesh,SAHARANPUR,1998,Summer     ,Maize,192.0,195.0
32229,Uttar Pradesh,SAHARANPUR,1999,Kharif     ,Maize,8778.0,13325.0
32230,Uttar Pradesh,SAHARANPUR,1999,Kharif     ,Rice,73505.0,174750.0
32231,Uttar Pradesh,SAHARANPUR,1999,Rabi       ,Maize,135.0,195.0
32232,Uttar Pradesh,SAHARANPUR,2000,Kharif     ,Maize,8157.0,12301.0
32233,Uttar Pradesh,SAHARANPUR,2000,Kharif     ,Rice,71743.0,170555.0
32234,Uttar Pradesh,SAHARANPUR,2000,Rabi       ,Maize,87.0,141.0
32235,Uttar Pradesh,SAHARANPUR,2000,Summer     ,Rice,1396.0,3162.0
32236,Uttar Pradesh,SAHARANPUR,2001,Kharif     ,Maize,7878.0,13534.0
32237,Uttar Pradesh,SAHARANPUR,2001,Kharif     ,Rice,64769.0,146049.0
32238,Uttar Pradesh,SAHARANPUR,2001,Rabi       ,Maize,82.0,134.0
32239,Uttar Pradesh,SAHARANPUR,2002,Kharif     ,Maize,7072.0,7914.0
32240,Uttar Pradesh,SAHARANPUR,2002,Kharif     ,Rice,57907.0,134817.0
32241,Uttar Pradesh,SAHARANPUR,2002,Rabi       ,Maize,66.0,73.0
32242,Uttar Pradesh,SAHARANPUR,2003,Kharif     ,Maize,7180.0,8250.0
32243,Uttar Pradesh,SAHARANPUR,2003,Kharif     ,Rice,57924.0,119053.0
32244,Uttar Pradesh,SAHARANPUR,2003,Summer     ,Maize,83.0,114.0
32245,Uttar Pradesh,SAHARANPUR,2003,Summer     ,Rice,3.0,6.0
32246,Uttar Pradesh,SAHARANPUR,2004,Kharif     ,Maize,8029.0,11819.0
32247,Uttar Pradesh,SAHARANPUR,2004,Kharif     ,Rice,59988.0,134030.0
32248,Uttar Pradesh,SAHARANPUR,2005,Kharif     ,Maize,7531.0,11146.0
32249,Uttar Pradesh,SAHARANPUR,2005,Kharif     ,Rice,50264.0,115205.0
32250,Uttar Pradesh,SAHARANPUR,2006,Kharif     ,Maize,7652.0,10805.0
32251,Uttar Pradesh,SAHARANPUR,2006,Kharif     ,Rice,56475.0,127803.0
32252,Uttar Pradesh,SAHARANPUR,2006,Summer     ,Maize,91.0,121.0
32253,Uttar Pradesh,SAHARANPUR,2007,Kharif     ,Maize,7657.0,9701.0
32254,Uttar Pradesh,SAHARANPUR,2007,Kharif     ,Rice,49206.0,112879.0
32255,Uttar Pradesh,SAHARANPUR,2007,Summer     ,Maize,70.0,101.0
32256,Uttar Pradesh,SAHARANPUR,2008,Kharif     ,Maize,9323.0,13108.0
32257,Uttar Pradesh,SAHARANPUR,2008,Kharif     ,Rice,47858.0,106580.0
32258,Uttar Pradesh,SAHARANPUR,2008,Summer     ,Maize,24.0,36.0
32259,Uttar Pradesh,SAHARANPUR,2009,Kharif     ,Maize,7799.0,7908.0
32260,Uttar Pradesh,SAHARANPUR,2009,Kharif     ,Rice,51884.0,118140.0
32261,Uttar Pradesh,SAHARANPUR,2009,Summer     ,Maize,7.0,10.0
32262,Uttar Pradesh,SAHARANPUR,2010,Kharif     ,Maize,7725.0,10212.0
32263,Uttar Pradesh,SAHARANPUR,2010,Kharif     ,Rice,54830.0,120023.0
32264,Uttar Pradesh,SAHARANPUR,2010,Summer     ,Maize,12.0,17.0
32265,Uttar Pradesh,SAHARANPUR,2011,Kharif     ,Maize,7580.0,10991.0
32266,Uttar Pradesh,SAHARANPUR,2011,Kharif     ,Rice,52344.0,119920.0
32267,Uttar Pradesh,SAHARANPUR,2011,Summer     ,Maize,22.0,36.0
32268,Uttar Pradesh,SAHARANPUR,2011,Summer     ,Rice,2.0,5.0
32269,Uttar Pradesh,SAHARANPUR,2012,Kharif     ,Maize,7758.0,10233.0
32270,Uttar Pradesh,SAHARANPUR,2012,Kharif     ,Rice,54042.0,141428.0
32271,Uttar Pradesh,SAHARANPUR,2012,Summer     ,Maize,20.0,37.0
32272,Uttar Pradesh,SAHARANPUR,2013,Kharif     ,Maize,7205.0,8574.0
32273,Uttar Pradesh,SAHARANPUR,2013,Kharif     ,Rice,57786.0,141345.0
32274,Uttar Pradesh,SAHARANPUR,2013,Summer     ,Maize,6.0,11.0
32275,Uttar Pradesh,SAHARANPUR,2014,Kharif     ,Maize,7497.0,10608.0
32276,Uttar Pradesh,SAHARANPUR,2014,Kharif     ,Rice,62552.0,155629.0
32277,Uttar Pradesh,SAMBHAL,2012,Kharif     ,Maize,4504.0,4050.0
32278,Uttar Pradesh,SAMBHAL,2012,Kharif     ,Rice,35823.0,86262.0
32279,Uttar Pradesh,SAMBHAL,2012,Summer     ,Maize,1442.0,2663.0
32280,Uttar Pradesh,SAMBHAL,2013,Kharif     ,Maize,3714.0,6436.0
32281,Uttar Pradesh,SAMBHAL,2013,Kharif     ,Rice,40134.0,92388.0
32282,Uttar Pradesh,SAMBHAL,2013,Summer     ,Maize,1474.0,2708.0
32283,Uttar Pradesh,SAMBHAL,2014,Kharif     ,Maize,4160.0,8836.0
32284,Uttar Pradesh,SAMBHAL,2014,Kharif     ,Rice,35060.0,76746.0
32285,Uttar Pradesh,SAMBHAL,2014,Rabi       ,Maize,222.0,531.0
32286,Uttar Pradesh,SAMBHAL,2014,Summer     ,Banana,4.0,180.0
32287,Uttar Pradesh,SAMBHAL,2014,Summer     ,Maize,1728.0,3072.0
32288,Uttar Pradesh,SANT KABEER NAGAR,1997,Kharif     ,Maize,1635.0,2088.0
32289,Uttar Pradesh,SANT KABEER NAGAR,1997,Kharif     ,Rice,82567.0,151002.0
32290,Uttar Pradesh,SANT KABEER NAGAR,1997,Summer     ,Maize,11.0,17.0
32291,Uttar Pradesh,SANT KABEER NAGAR,1997,Summer     ,Rice,83.0,152.0
32292,Uttar Pradesh,SANT KABEER NAGAR,1998,Kharif     ,Maize,1636.0,712.0
32293,Uttar Pradesh,SANT KABEER NAGAR,1998,Kharif     ,Rice,81670.0,110377.0
32294,Uttar Pradesh,SANT KABEER NAGAR,1998,Summer     ,Maize,12.0,12.0
32295,Uttar Pradesh,SANT KABEER NAGAR,1998,Summer     ,Rice,83.0,112.0
32296,Uttar Pradesh,SANT KABEER NAGAR,1999,Kharif     ,Maize,845.0,1192.0
32297,Uttar Pradesh,SANT KABEER NAGAR,1999,Kharif     ,Rice,89701.0,201454.0
32298,Uttar Pradesh,SANT KABEER NAGAR,1999,Rabi       ,Maize,13.0,19.0
32299,Uttar Pradesh,SANT KABEER NAGAR,1999,Summer     ,Rice,84.0,189.0
32300,Uttar Pradesh,SANT KABEER NAGAR,2000,Kharif     ,Maize,1362.0,616.0
32301,Uttar Pradesh,SANT KABEER NAGAR,2000,Kharif     ,Rice,85220.0,174596.0
32302,Uttar Pradesh,SANT KABEER NAGAR,2000,Rabi       ,Maize,3.0,5.0
32303,Uttar Pradesh,SANT KABEER NAGAR,2000,Summer     ,Rice,5.0,10.0
32304,Uttar Pradesh,SANT KABEER NAGAR,2001,Kharif     ,Maize,1542.0,1112.0
32305,Uttar Pradesh,SANT KABEER NAGAR,2001,Kharif     ,Rice,89102.0,196191.0
32306,Uttar Pradesh,SANT KABEER NAGAR,2001,Rabi       ,Maize,30.0,49.0
32307,Uttar Pradesh,SANT KABEER NAGAR,2001,Summer     ,Rice,10.0,22.0
32308,Uttar Pradesh,SANT KABEER NAGAR,2002,Kharif     ,Maize,1546.0,1344.0
32309,Uttar Pradesh,SANT KABEER NAGAR,2002,Kharif     ,Rice,89895.0,89921.0
32310,Uttar Pradesh,SANT KABEER NAGAR,2002,Rabi       ,Maize,46.0,51.0
32311,Uttar Pradesh,SANT KABEER NAGAR,2002,Summer     ,Rice,74.0,74.0
32312,Uttar Pradesh,SANT KABEER NAGAR,2003,Kharif     ,Maize,1438.0,1721.0
32313,Uttar Pradesh,SANT KABEER NAGAR,2003,Kharif     ,Rice,89836.0,205872.0
32314,Uttar Pradesh,SANT KABEER NAGAR,2003,Summer     ,Maize,35.0,48.0
32315,Uttar Pradesh,SANT KABEER NAGAR,2003,Summer     ,Rice,10.0,23.0
32316,Uttar Pradesh,SANT KABEER NAGAR,2004,Kharif     ,Maize,1522.0,2341.0
32317,Uttar Pradesh,SANT KABEER NAGAR,2004,Kharif     ,Rice,91204.0,128752.0
32318,Uttar Pradesh,SANT KABEER NAGAR,2004,Whole Year ,Banana,18.0,655.0
32319,Uttar Pradesh,SANT KABEER NAGAR,2005,Kharif     ,Maize,1343.0,1725.0
32320,Uttar Pradesh,SANT KABEER NAGAR,2005,Kharif     ,Rice,86338.0,158258.0
32321,Uttar Pradesh,SANT KABEER NAGAR,2005,Whole Year ,Banana,172.0,6554.0
32322,Uttar Pradesh,SANT KABEER NAGAR,2006,Kharif     ,Maize,1587.0,2104.0
32323,Uttar Pradesh,SANT KABEER NAGAR,2006,Kharif     ,Rice,85996.0,121168.0
32324,Uttar Pradesh,SANT KABEER NAGAR,2006,Summer     ,Maize,14.0,19.0
32325,Uttar Pradesh,SANT KABEER NAGAR,2006,Summer     ,Rice,77.0,108.0
32326,Uttar Pradesh,SANT KABEER NAGAR,2006,Whole Year ,Banana,24.0,932.0
32327,Uttar Pradesh,SANT KABEER NAGAR,2007,Kharif     ,Maize,1604.0,2305.0
32328,Uttar Pradesh,SANT KABEER NAGAR,2007,Kharif     ,Rice,92217.0,172907.0
32329,Uttar Pradesh,SANT KABEER NAGAR,2007,Rabi       ,Maize,3.0,8.0
32330,Uttar Pradesh,SANT KABEER NAGAR,2007,Summer     ,Maize,69.0,99.0
32331,Uttar Pradesh,SANT KABEER NAGAR,2008,Kharif     ,Maize,1251.0,1871.0
32332,Uttar Pradesh,SANT KABEER NAGAR,2008,Kharif     ,Rice,108544.0,210033.0
32333,Uttar Pradesh,SANT KABEER NAGAR,2008,Rabi       ,Maize,16.0,42.0
32334,Uttar Pradesh,SANT KABEER NAGAR,2008,Summer     ,Banana,172.0,6554.0
32335,Uttar Pradesh,SANT KABEER NAGAR,2008,Summer     ,Maize,41.0,61.0
32336,Uttar Pradesh,SANT KABEER NAGAR,2008,Summer     ,Rice,65.0,126.0
32337,Uttar Pradesh,SANT KABEER NAGAR,2009,Kharif     ,Maize,1808.0,2631.0
32338,Uttar Pradesh,SANT KABEER NAGAR,2009,Kharif     ,Rice,86158.0,166113.0
32339,Uttar Pradesh,SANT KABEER NAGAR,2009,Rabi       ,Maize,1.0,3.0
32340,Uttar Pradesh,SANT KABEER NAGAR,2009,Summer     ,Banana,61.0,2508.0
32341,Uttar Pradesh,SANT KABEER NAGAR,2009,Summer     ,Maize,37.0,54.0
32342,Uttar Pradesh,SANT KABEER NAGAR,2009,Summer     ,Rice,63.0,121.0
32343,Uttar Pradesh,SANT KABEER NAGAR,2010,Kharif     ,Maize,1461.0,1686.0
32344,Uttar Pradesh,SANT KABEER NAGAR,2010,Kharif     ,Rice,90035.0,173768.0
32345,Uttar Pradesh,SANT KABEER NAGAR,2010,Rabi       ,Maize,1.0,3.0
32346,Uttar Pradesh,SANT KABEER NAGAR,2010,Summer     ,Maize,45.0,66.0
32347,Uttar Pradesh,SANT KABEER NAGAR,2011,Kharif     ,Maize,1553.0,2733.0
32348,Uttar Pradesh,SANT KABEER NAGAR,2011,Kharif     ,Rice,90665.0,190578.0
32349,Uttar Pradesh,SANT KABEER NAGAR,2011,Rabi       ,Maize,6.0,14.0
32350,Uttar Pradesh,SANT KABEER NAGAR,2011,Summer     ,Banana,42.0,1835.0
32351,Uttar Pradesh,SANT KABEER NAGAR,2011,Summer     ,Maize,34.0,56.0
32352,Uttar Pradesh,SANT KABEER NAGAR,2011,Summer     ,Rice,65.0,137.0
32353,Uttar Pradesh,SANT KABEER NAGAR,2012,Kharif     ,Maize,1586.0,2929.0
32354,Uttar Pradesh,SANT KABEER NAGAR,2012,Kharif     ,Rice,87731.0,200202.0
32355,Uttar Pradesh,SANT KABEER NAGAR,2012,Summer     ,Banana,29.0,1295.0
32356,Uttar Pradesh,SANT KABEER NAGAR,2012,Summer     ,Maize,19.0,35.0
32357,Uttar Pradesh,SANT KABEER NAGAR,2012,Summer     ,Rice,65.0,148.0
32358,Uttar Pradesh,SANT KABEER NAGAR,2013,Kharif     ,Maize,1773.0,3257.0
32359,Uttar Pradesh,SANT KABEER NAGAR,2013,Kharif     ,Rice,89987.0,208230.0
32360,Uttar Pradesh,SANT KABEER NAGAR,2013,Rabi       ,Maize,151.0,536.0
32361,Uttar Pradesh,SANT KABEER NAGAR,2013,Summer     ,Banana,31.0,1350.0
32362,Uttar Pradesh,SANT KABEER NAGAR,2013,Summer     ,Maize,34.0,63.0
32363,Uttar Pradesh,SANT KABEER NAGAR,2013,Summer     ,Rice,67.0,155.0
32364,Uttar Pradesh,SANT KABEER NAGAR,2014,Kharif     ,Maize,1425.0,2534.0
32365,Uttar Pradesh,SANT KABEER NAGAR,2014,Kharif     ,Rice,90918.0,162561.0
32366,Uttar Pradesh,SANT KABEER NAGAR,2014,Summer     ,Banana,58.0,2616.0
32367,Uttar Pradesh,SANT KABEER NAGAR,2014,Summer     ,Maize,22.0,39.0
32368,Uttar Pradesh,SANT KABEER NAGAR,2014,Summer     ,Rice,60.0,107.0
32369,Uttar Pradesh,SANT RAVIDAS NAGAR,1997,Kharif     ,Maize,1085.0,1246.0
32370,Uttar Pradesh,SANT RAVIDAS NAGAR,1997,Kharif     ,Rice,25492.0,58265.0
32371,Uttar Pradesh,SANT RAVIDAS NAGAR,1998,Kharif     ,Maize,1094.0,1273.0
32372,Uttar Pradesh,SANT RAVIDAS NAGAR,1998,Kharif     ,Rice,25915.0,54970.0
32373,Uttar Pradesh,SANT RAVIDAS NAGAR,1999,Kharif     ,Maize,959.0,1604.0
32374,Uttar Pradesh,SANT RAVIDAS NAGAR,1999,Kharif     ,Rice,28176.0,71301.0
32375,Uttar Pradesh,SANT RAVIDAS NAGAR,2000,Kharif     ,Maize,969.0,926.0
32376,Uttar Pradesh,SANT RAVIDAS NAGAR,2000,Kharif     ,Rice,27806.0,56897.0
32377,Uttar Pradesh,SANT RAVIDAS NAGAR,2001,Kharif     ,Maize,929.0,484.0
32378,Uttar Pradesh,SANT RAVIDAS NAGAR,2001,Kharif     ,Rice,28129.0,58604.0
32379,Uttar Pradesh,SANT RAVIDAS NAGAR,2002,Kharif     ,Maize,699.0,520.0
32380,Uttar Pradesh,SANT RAVIDAS NAGAR,2002,Kharif     ,Rice,28652.0,65832.0
32381,Uttar Pradesh,SANT RAVIDAS NAGAR,2003,Kharif     ,Maize,658.0,751.0
